X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Fault
61,99,4757479,4757628,1970,210,181,29002,0,39,1346,True,False,100,0.0906,0.6521,0.255,0.0282,0.181,0.8232,1.0,3.2945,1.5798,2.1732,0.745,-0.885,1.0,Other_Faults
1066,1081,9670837,9670878,235,43,45,27135,106,127,1362,False,True,40,0.4126,0.6179,0.3659,0.011,0.3488,0.9111,1.0,2.3711,1.1761,1.6128,0.6342,-0.0979,0.8894,Other_Faults
153,163,28527,28542,91,16,16,9860,103,118,1364,False,True,40,0.2243,0.3933,0.6667,0.0073,0.625,0.9375,1.0,1.959,1.0,1.1761,0.3333,-0.1535,0.266,Other_Faults
33,96,60056,60340,3042,198,284,262543,70,103,1360,False,True,200,0.0485,0.83,0.2218,0.0463,0.3182,1.0,1.0,3.4832,1.7993,2.4533,0.7782,-0.3257,1.0,Other_Faults
56,90,173070,173236,2691,204,209,275133,89,124,1356,False,True,200,0.0826,0.5232,0.2048,0.0251,0.1667,0.7943,1.0,3.4299,1.5315,2.2201,0.7952,-0.2012,1.0,Other_Faults
51,76,185988,186088,1126,88,115,118631,93,119,1360,False,True,200,0.075,0.5496,0.25,0.0184,0.2841,0.8696,1.0,3.0515,1.3979,2.0,0.75,-0.1769,1.0,Other_Faults
50,61,259240,259248,51,15,13,6335,117,134,1358,False,True,200,0.0736,0.4205,0.7273,0.0081,0.7333,0.6154,0.0,1.7076,1.0414,0.9031,-0.2727,-0.0296,0.1934,Other_Faults
73,87,272159,272168,69,19,13,8813,118,141,1358,False,True,200,0.1075,0.4524,0.6429,0.0103,0.7368,0.6923,0.0,1.8389,1.1461,0.9542,-0.3571,-0.0022,0.2359,Other_Faults
49,82,313092,313218,2822,102,127,275539,79,124,1360,False,True,200,0.0721,0.3213,0.2619,0.0243,0.3235,0.9921,1.0,3.4506,1.5185,2.1004,0.7381,-0.2372,1.0,Other_Faults
45,62,323844,323852,62,24,14,7716,117,134,1360,False,True,200,0.0662,0.5441,0.4706,0.0125,0.7083,0.5714,0.0,1.7924,1.2305,0.9031,-0.5294,-0.0277,0.2482,Other_Faults
98,168,395521,395722,8035,189,214,782154,80,134,1360,False,True,200,0.1441,0.4289,0.3483,0.0515,0.3704,0.9392,1.0,3.905,1.8451,2.3032,0.6517,-0.2395,1.0,Other_Faults
88,106,462995,463001,64,21,9,6613,94,119,1360,False,True,200,0.1294,0.4074,0.3333,0.0132,0.8571,0.6667,0.0,1.8062,1.2553,0.7782,-0.6667,-0.1928,0.215,Other_Faults
38,64,506976,507152,1760,174,180,178588,87,124,1360,False,True,200,0.0559,0.6154,0.1477,0.0191,0.1494,0.9778,1.0,3.2455,1.415,2.2455,0.8523,-0.2073,1.0,Other_Faults
19,28,39680,39849,1170,99,174,67967,29,93,1362,False,True,200,0.0279,0.2308,0.0532,0.0066,0.0909,0.9713,1.0,3.0682,0.9542,2.2279,0.9467,-0.5462,0.9997,Other_Faults
72,145,98042,98192,6156,233,211,543449,69,109,1362,False,True,200,0.1057,0.4378,0.4867,0.0536,0.3133,0.7109,1.0,3.7893,1.8633,2.1761,0.5133,-0.3103,1.0,Other_Faults
206,220,138169,138184,104,29,18,11981,108,125,1362,False,True,200,0.3025,0.5048,0.9333,0.0103,0.4828,0.8333,1.0,2.017,1.1461,1.1761,0.0667,-0.1,0.3509,Other_Faults
1051,1063,168407,168485,414,57,78,36600,78,101,1360,False,True,200,0.4368,0.5577,0.1539,0.0088,0.2105,1.0,1.0,2.617,1.0792,1.8921,0.8461,-0.3093,0.9856,Other_Faults
519,528,14524,14551,160,22,29,12173,70,86,1394,False,True,220,0.7446,0.3416,0.3333,0.0065,0.4091,0.931,1.0,2.2041,0.9542,1.4314,0.6667,-0.4056,0.4025,Other_Faults
285,307,36092,36167,938,102,112,80754,75,95,1392,False,True,220,0.4095,0.4315,0.2933,0.0158,0.2157,0.6696,1.0,2.9722,1.3424,1.8751,0.7067,-0.3274,0.9999,Other_Faults
871,883,81644,81706,407,42,63,38223,84,108,1394,False,True,220,0.7331,0.453,0.1936,0.0086,0.2857,0.9841,1.0,2.6096,1.0792,1.7924,0.8065,-0.2663,0.95,Other_Faults
545,559,86815,86886,500,83,76,49038,86,110,1392,False,True,220,0.7831,0.497,0.1972,0.0101,0.1687,0.9342,1.0,2.699,1.1461,1.8513,0.8028,-0.2338,0.9902,Other_Faults
203,220,105382,105408,188,43,36,17560,86,101,1392,False,True,220,0.2917,0.5747,0.6539,0.0122,0.3954,0.7222,1.0,2.2742,1.2305,1.415,0.3462,-0.2703,0.7174,Other_Faults
114,134,115356,115418,532,75,73,54451,94,111,1392,False,True,220,0.1638,0.571,0.3226,0.0144,0.2667,0.8493,1.0,2.7259,1.301,1.7924,0.6774,-0.2004,0.9981,Other_Faults
208,228,134103,134190,952,79,90,83708,77,103,1394,False,True,220,0.2984,0.4529,0.2299,0.0143,0.2532,0.9667,1.0,2.9786,1.301,1.9395,0.7701,-0.3131,0.9999,Other_Faults
127,147,152117,152274,1499,168,174,156200,90,119,1392,False,True,220,0.1825,0.5226,0.1274,0.0144,0.1191,0.9023,1.0,3.1758,1.301,2.1959,0.8726,-0.1859,1.0,Other_Faults
520,546,186833,186914,1006,120,96,116653,104,127,1392,False,True,220,0.7471,0.5223,0.321,0.0187,0.2167,0.8438,1.0,3.0026,1.415,1.9085,0.679,-0.0941,1.0,Other_Faults
441,462,214705,214812,1275,96,112,125462,84,117,1394,False,True,220,0.6327,0.4326,0.1963,0.0151,0.2188,0.9554,1.0,3.1055,1.3222,2.0294,0.8037,-0.2312,1.0,Other_Faults
145,171,233467,233671,1994,214,220,236010,104,135,1394,False,True,220,0.208,0.6241,0.1275,0.0187,0.1215,0.9273,1.0,3.2997,1.415,2.3096,0.8726,-0.0753,1.0,Other_Faults
113,155,263975,264160,3297,367,270,414252,113,143,1394,False,True,220,0.1621,0.5757,0.227,0.0301,0.1144,0.6852,1.0,3.5181,1.6233,2.2672,0.773,-0.0184,1.0,Other_Faults
113,153,310621,310797,2281,365,268,287273,113,143,1394,False,True,220,0.1621,0.676,0.2273,0.0287,0.1096,0.6567,1.0,3.3581,1.6021,2.2455,0.7727,-0.0161,1.0,Other_Faults
833,856,937709,937842,1058,142,151,132331,112,143,1396,False,True,220,0.7736,0.6541,0.1729,0.0165,0.162,0.8808,1.0,3.0245,1.3617,2.1239,0.8271,-0.0228,1.0,Other_Faults
1361,1380,183725,183734,103,28,13,10477,95,111,1690,False,True,70,0.3669,0.3977,0.4737,0.0112,0.6786,0.6923,0.0,2.0128,1.2787,0.9542,-0.5263,-0.2053,0.2942,Other_Faults
1267,1303,214065,214075,160,40,18,20199,117,140,1690,False,True,70,0.458,0.5556,0.2778,0.0213,0.9,0.5556,0.0,2.2041,1.5563,1.0,-0.7222,-0.0137,0.5951,Other_Faults
767,784,45270,45288,182,22,18,14763,72,93,1630,False,True,140,0.9411,0.4052,0.9444,0.0104,0.7727,1.0,1.0,2.2601,1.2305,1.2553,0.0556,-0.3663,0.5063,Other_Faults
1303,1315,9708110,9708157,347,43,51,37960,95,127,1362,False,True,40,0.069,0.3848,0.2553,0.0088,0.2791,0.9216,1.0,2.5403,1.0792,1.6721,0.7447,-0.1453,0.8513,Other_Faults
492,506,169603,169617,110,21,16,20245,178,197,1387,False,True,40,0.7094,0.4388,1.0,0.0101,0.6667,0.875,0.5,2.0414,1.1461,1.1461,0.0,0.4379,0.33,Other_Faults
539,561,247445,247463,145,61,35,19450,128,143,1387,False,True,40,0.7772,0.6338,0.8182,0.0159,0.3607,0.5143,0.0,2.1614,1.3424,1.2553,-0.1818,0.0479,0.6514,Other_Faults
158,177,587778,587795,146,38,22,19116,124,140,1387,False,True,40,0.2278,0.548,0.8947,0.0137,0.5,0.7727,0.0,2.1644,1.2787,1.2305,-0.1053,0.0229,0.5345,Other_Faults
1362,1378,821437,821450,140,18,20,16070,103,126,1387,False,True,40,0.013,0.3269,0.8125,0.0115,0.8889,0.65,0.0,2.1461,1.2041,1.1139,-0.1875,-0.1032,0.3479,Other_Faults
1368,1378,929571,929600,205,14,34,21556,92,119,1387,False,True,40,0.013,0.2931,0.3448,0.0072,0.7143,0.8529,1.0,2.3117,1.0,1.4624,0.6552,-0.1785,0.4796,Other_Faults
1358,1378,956972,956991,226,23,27,23587,86,119,1387,False,True,40,0.013,0.4053,0.95,0.0144,0.8696,0.7037,0.0,2.3541,1.301,1.2787,-0.05,-0.1846,0.6268,Other_Faults
1370,1379,980597,980617,113,13,20,11635,94,116,1387,False,True,40,0.0115,0.3722,0.45,0.0065,0.6923,1.0,1.0,2.0531,0.9542,1.301,0.55,-0.1956,0.3068,Other_Faults
15,31,991553,991569,151,21,18,16849,104,119,1387,False,True,40,0.0216,0.4102,1.0,0.0115,0.7619,0.8889,0.5,2.179,1.2041,1.2041,0.0,-0.1283,0.4235,Other_Faults
15,32,1003575,1003594,132,18,20,14926,105,124,1387,False,True,40,0.0216,0.5913,0.8947,0.0123,0.9444,0.95,1.0,2.1206,1.2305,1.2787,0.1053,-0.1166,0.5345,Other_Faults
13,28,1024413,1024437,230,17,24,26034,93,127,1387,False,True,40,0.0188,0.3611,0.625,0.0108,0.8824,1.0,1.0,2.3617,1.1761,1.3802,0.375,-0.1157,0.5951,Other_Faults
1374,1382,1036577,1036598,110,9,21,11570,93,118,1387,False,True,40,0.0072,0.3452,0.381,0.0058,0.8889,1.0,1.0,2.0414,0.9031,1.3222,0.6191,-0.1783,0.2901,Other_Faults
20,31,1048964,1048986,158,18,22,17923,106,125,1373,False,True,40,0.0291,0.3471,0.5,0.008,0.6111,1.0,1.0,2.1987,1.0414,1.3424,0.5,-0.1138,0.4009,Other_Faults
15,29,1059907,1059929,166,17,22,18656,104,119,1373,False,True,40,0.0218,0.461,0.6364,0.0102,0.8235,1.0,1.0,2.2201,1.1461,1.3424,0.3636,-0.122,0.5096,Other_Faults
1365,1382,1074472,1074485,133,18,14,14132,77,119,1387,False,True,40,0.0072,0.3982,0.7647,0.0123,0.9444,0.9286,0.0,2.1239,1.2305,1.1139,-0.2353,-0.1699,0.3678,Other_Faults
15,29,1084661,1084680,128,17,21,14278,104,119,1373,False,True,40,0.0218,0.5188,0.7368,0.0102,0.8235,0.9048,1.0,2.1072,1.1461,1.2787,0.2632,-0.1285,0.4399,Other_Faults
5,21,1108621,1108641,217,18,23,22124,53,125,1373,False,True,40,0.0073,0.3219,0.8,0.0116,0.8889,0.8696,1.0,2.3365,1.2041,1.301,0.2,-0.2035,0.5296,Other_Faults
13,25,1122694,1122712,127,15,19,14830,111,127,1373,False,True,40,0.0189,0.412,0.6667,0.0087,0.8,0.9474,1.0,2.1038,1.0792,1.2553,0.3333,-0.0877,0.3601,Other_Faults
9,19,1132780,1132795,117,11,15,12317,86,124,1373,False,True,40,0.0131,0.22,0.6667,0.0073,0.9091,1.0,1.0,2.0682,1.0,1.1761,0.3333,-0.1776,0.266,Other_Faults
19,33,1143416,1143429,114,16,15,13193,110,125,1373,False,True,40,0.0277,0.3736,0.9286,0.0102,0.875,0.8667,0.0,2.0569,1.1461,1.1139,-0.0714,-0.0959,0.3097,Other_Faults
9,20,1214727,1214748,140,13,23,14835,82,124,1373,False,True,40,0.0131,0.3939,0.5238,0.008,0.8461,0.913,1.0,2.1461,1.0414,1.3222,0.4762,-0.1722,0.3834,Other_Faults
10,22,1269420,1269438,141,12,19,15646,105,124,1373,False,True,40,0.0146,0.3472,0.6667,0.0087,1.0,0.9474,1.0,2.1492,1.0792,1.2553,0.3333,-0.1331,0.3601,Other_Faults
5,17,1302051,1302067,130,13,17,12480,61,119,1373,False,True,40,0.0073,0.3229,0.75,0.0087,0.9231,0.9412,1.0,2.1139,1.0792,1.2041,0.25,-0.25,0.3241,Other_Faults
9,14,1672180,1672222,128,12,42,11931,75,118,1373,False,True,40,0.0131,0.3905,0.1191,0.0036,0.4167,1.0,1.0,2.1072,0.699,1.6233,0.8809,-0.2718,0.3509,Other_Faults
798,825,1519629,1519634,65,28,8,8344,118,143,1648,True,False,69,0.9685,0.5185,0.1852,0.0164,0.9643,0.625,0.0,1.8129,1.4314,0.699,-0.8148,0.0029,0.2469,Other_Faults
1566,1577,2613123,2613138,106,19,15,8602,63,95,1654,True,False,100,0.0931,0.3576,0.7333,0.0066,0.5789,1.0,1.0,2.0253,1.0414,1.1761,0.2667,-0.366,0.286,Other_Faults
481,503,1342944,1342971,243,43,34,27326,104,126,1602,False,True,40,0.6005,0.5909,0.8148,0.0137,0.5116,0.7941,1.0,2.3856,1.3424,1.4314,0.1852,-0.1215,0.8749,Other_Faults
1207,1229,1438781,1438802,294,69,41,35659,116,128,1602,False,True,40,0.4657,0.3636,0.9546,0.0137,0.3188,0.5122,0.0,2.4683,1.3424,1.3222,-0.0454,-0.0524,0.7436,Other_Faults
540,563,1469856,1469884,373,61,42,42582,107,127,1604,False,True,40,0.6733,0.4208,0.8214,0.0143,0.3771,0.6667,1.0,2.5717,1.3617,1.4472,0.1786,-0.1081,0.9071,Other_Faults
1251,1276,2371628,2371646,203,40,31,26321,121,141,1600,False,True,40,0.405,0.5489,0.72,0.0156,0.625,0.5806,0.0,2.3075,1.3979,1.2553,-0.28,0.013,0.7281,Other_Faults
1235,1258,2401744,2401760,152,36,23,19464,121,140,1600,False,True,40,0.4275,0.587,0.6956,0.0144,0.6389,0.6956,0.0,2.1818,1.3617,1.2041,-0.3043,4.0E-4,0.6079,Other_Faults
834,884,283101,283128,359,71,43,31349,73,116,1360,True,False,300,0.7,0.7341,0.54,0.0368,0.7042,0.6279,0.0,2.5551,1.699,1.4314,-0.46,-0.3178,0.9991,Other_Faults
911,920,344819,344829,54,12,11,4761,79,102,1358,True,False,300,0.6451,0.4,0.9,0.0066,0.75,0.9091,1.0,1.7324,0.9542,1.0,0.1,-0.3112,0.1954,Other_Faults
1155,1187,2574964,2574980,162,37,34,18471,104,127,1623,True,False,100,0.5373,0.6836,0.5,0.0197,0.8649,0.4706,0.0,2.2095,1.5051,1.2041,-0.5,-0.1092,0.8019,Other_Faults
325,361,58567,58747,2059,134,200,374117,169,199,1387,False,True,40,0.4686,0.6823,0.2,0.026,0.2687,0.9,1.0,3.3137,1.5563,2.2553,0.8,0.4195,1.0,Other_Faults
605,736,2066548,2066684,1981,219,206,230693,104,127,1387,False,True,40,0.8724,0.8888,0.9632,0.0944,0.5982,0.6602,1.0,3.2969,2.1173,2.1335,0.0368,-0.0902,1.0,Other_Faults
104,116,2312016,2312026,67,15,16,7882,107,127,1354,True,False,70,0.1536,0.4417,0.8333,0.0089,0.8,0.625,0.0,1.8261,1.0792,1.0,-0.1667,-0.0809,0.2288,Other_Faults
54,75,2344077,2344153,838,67,80,85442,90,119,1358,True,False,70,0.0795,0.4749,0.2763,0.0155,0.3134,0.95,1.0,2.9232,1.3222,1.8808,0.7237,-0.2034,0.9998,Other_Faults
151,161,2368336,2368345,59,11,9,5637,86,103,1356,True,False,70,0.2227,0.3444,0.9,0.0074,0.9091,1.0,0.0,1.7708,1.0,0.9542,-0.1,-0.2536,0.1954,Other_Faults
71,95,2394841,2394907,624,72,67,61079,85,118,1356,True,False,70,0.1047,0.6061,0.3636,0.0177,0.3333,0.9851,1.0,2.7952,1.3802,1.8195,0.6364,-0.2353,0.9998,Other_Faults
118,135,2473221,2473233,80,23,13,10030,113,140,1358,True,False,70,0.1738,0.6078,0.7059,0.0125,0.7391,0.9231,0.0,1.9031,1.2305,1.0792,-0.2941,-0.0205,0.3419,Other_Faults
83,92,2519944,2519955,55,13,12,6782,114,135,1354,True,False,70,0.1226,0.4444,0.8182,0.0066,0.6923,0.9167,1.0,1.7404,0.9542,1.0414,0.1818,-0.0366,0.2051,Other_Faults
74,80,2615295,2615309,62,13,14,6764,97,126,1358,True,False,70,0.109,0.2619,0.4286,0.0044,0.4615,1.0,1.0,1.7924,0.7782,1.1461,0.5714,-0.1477,0.1892,Other_Faults
97,107,2770166,2770177,70,19,14,8127,104,127,1356,True,False,70,0.1431,0.3636,0.9091,0.0074,0.5263,0.7857,1.0,1.8451,1.0,1.0414,0.0909,-0.093,0.2173,Other_Faults
92,115,2797518,2797525,77,25,10,6702,76,101,1354,True,False,70,0.1359,0.5217,0.3043,0.017,0.92,0.7,0.0,1.8865,1.3617,0.8451,-0.6956,-0.32,0.2806,Other_Faults
458,519,2871825,2871852,543,81,46,58157,93,119,1350,True,False,70,0.6785,0.6703,0.4426,0.0452,0.7531,0.587,0.0,2.7348,1.7853,1.4314,-0.5574,-0.1633,0.9999,Other_Faults
79,86,2887095,2887114,86,17,19,9690,102,123,1350,True,False,70,0.117,0.3534,0.3684,0.0052,0.4118,1.0,1.0,1.9345,0.8451,1.2787,0.6316,-0.1197,0.2445,Other_Faults
541,573,2978904,2978933,529,47,32,58088,91,133,1354,True,False,70,0.7991,0.43,0.9063,0.0236,0.6809,0.9063,0.0,2.7235,1.5051,1.4624,-0.0938,-0.1421,0.9848,Other_Faults
78,94,1523381,1523431,463,69,54,60518,118,141,1360,False,True,130,0.1147,0.4212,0.32,0.0118,0.2319,0.9259,1.0,2.6656,1.2041,1.699,0.68,0.0212,0.965,Other_Faults
95,169,338690,338716,563,109,59,66987,107,135,1358,False,True,175,0.1399,0.7074,0.3514,0.0545,0.6789,0.4407,0.0,2.7505,1.8692,1.415,-0.6486,-0.0705,1.0,Other_Faults
129,162,419384,419405,289,64,37,34165,109,133,1358,False,True,175,0.19,0.583,0.6364,0.0243,0.5156,0.5676,0.0,2.4609,1.5185,1.3222,-0.3636,-0.0764,0.9312,Other_Faults
129,173,439740,439763,366,59,42,42778,107,134,1358,False,True,175,0.19,0.6383,0.5227,0.0324,0.7458,0.5476,0.0,2.5635,1.6435,1.3617,-0.4773,-0.0869,0.9913,Other_Faults
143,166,518468,518483,206,34,18,23642,101,127,1358,False,True,175,0.2106,0.4029,0.6522,0.0169,0.6765,0.8333,0.0,2.3139,1.3617,1.1761,-0.3478,-0.1034,0.5708,Other_Faults
900,934,665052,665079,269,49,33,31538,109,127,1364,False,True,50,0.6305,0.707,0.7941,0.0249,0.6939,0.8182,0.0,2.4297,1.5315,1.4314,-0.2059,-0.084,0.9838,Other_Faults
867,887,681373,681396,236,52,32,28625,112,133,1364,False,True,50,0.6994,0.487,0.8696,0.0147,0.3846,0.7188,1.0,2.3729,1.301,1.3617,0.1304,-0.0524,0.7411,Other_Faults
864,893,707122,707137,238,56,31,30361,118,140,1364,False,True,50,0.6906,0.4529,0.5172,0.0213,0.5179,0.4839,0.0,2.3766,1.4624,1.1761,-0.4828,-0.0034,0.7079,Other_Faults
863,882,728350,728372,243,24,25,31245,118,140,1364,False,True,50,0.7067,0.4187,0.8636,0.0139,0.7917,0.88,1.0,2.3856,1.2787,1.3424,0.1364,0.0045,0.6839,Other_Faults
797,831,735496,735528,337,57,43,43551,119,143,1362,False,True,50,0.7797,0.6903,0.9412,0.025,0.5965,0.7442,0.0,2.5276,1.5315,1.5051,-0.0588,0.0096,0.9947,Other_Faults
883,917,745600,745614,254,42,25,31667,116,135,1362,False,True,50,0.6535,0.4664,0.4118,0.025,0.8095,0.56,0.0,2.4048,1.5315,1.1461,-0.5882,-0.026,0.761,Other_Faults
837,868,753061,753089,212,56,37,27232,119,142,1364,False,True,50,0.7273,0.7558,0.9032,0.0227,0.5536,0.7568,0.0,2.3263,1.4914,1.4472,-0.0968,0.0035,0.9775,Other_Faults
897,925,1410869,1410896,361,51,35,46442,121,143,1362,False,True,50,0.6417,0.5225,0.9643,0.0206,0.549,0.7714,0.0,2.5575,1.4472,1.4314,-0.0357,0.0051,0.9537,Other_Faults
1002,1021,28972,28984,128,29,16,13352,96,116,1360,False,True,40,0.4985,0.4386,0.6316,0.014,0.6552,0.75,0.0,2.1072,1.2787,1.0792,-0.3684,-0.1851,0.3787,Other_Faults
996,1015,28972,28984,128,29,16,13352,96,116,1358,False,True,40,0.5052,0.4386,0.6316,0.014,0.6552,0.75,0.0,2.1072,1.2787,1.0792,-0.3684,-0.1851,0.3787,Other_Faults
1244,1281,57715,57763,649,110,71,61937,85,117,1360,False,True,40,0.1162,0.6346,0.7708,0.0272,0.3364,0.6761,1.0,2.8122,1.5682,1.6812,0.2292,-0.2544,0.9999,Other_Faults
1175,1208,70457,70478,288,62,34,27785,84,127,1356,False,True,40,0.2183,0.5844,0.6364,0.0243,0.5323,0.6176,0.0,2.4594,1.5185,1.3222,-0.3636,-0.2463,0.9312,Other_Faults
1164,1197,79360,79387,434,76,51,47440,97,127,1358,False,True,40,0.2371,0.5129,0.8182,0.0243,0.4342,0.5294,0.0,2.6375,1.5185,1.4314,-0.1818,-0.146,0.9806,Other_Faults
1172,1214,88783,88808,383,91,58,47204,114,140,1354,False,True,40,0.2068,0.6352,0.5952,0.031,0.4615,0.431,0.0,2.5832,1.6233,1.3979,-0.4048,-0.0371,0.9932,Other_Faults
1183,1203,96812,96831,203,33,23,21098,96,118,1354,False,True,40,0.223,0.4658,0.95,0.0148,0.6061,0.8261,0.0,2.3075,1.301,1.2787,-0.05,-0.188,0.6268,Other_Faults
1175,1274,114719,114762,1666,186,121,182339,96,127,1356,False,True,40,0.1209,0.6086,0.4343,0.073,0.5323,0.3554,0.0,3.2217,1.9956,1.6335,-0.5657,-0.1449,1.0,Other_Faults
1237,1261,161008,161069,617,125,83,75121,113,133,1354,False,True,40,0.1374,0.5785,0.3934,0.0177,0.192,0.7349,1.0,2.7903,1.3802,1.7853,0.6066,-0.0488,0.9996,Other_Faults
1194,1219,172567,172592,204,68,38,25491,114,141,1358,False,True,40,0.2047,0.6736,1.0,0.0184,0.3677,0.6579,0.5,2.3096,1.3979,1.3979,0.0,-0.0238,0.8958,Other_Faults
1257,1275,180920,180939,160,55,32,19189,112,135,1356,False,True,40,0.1195,0.5322,0.9474,0.0133,0.3273,0.5938,1.0,2.2041,1.2553,1.2787,0.0526,-0.063,0.5659,Other_Faults
1138,1157,240466,240480,146,25,18,16579,105,127,1356,False,True,40,0.2935,0.4511,0.7368,0.014,0.76,0.7778,0.0,2.1644,1.2787,1.1461,-0.2632,-0.1129,0.4399,Other_Faults
1246,1267,260406,260425,235,36,23,23782,87,119,1356,False,True,40,0.1313,0.411,0.9048,0.0155,0.5833,0.8261,0.0,2.3711,1.3222,1.2787,-0.0952,-0.2094,0.6559,Other_Faults
216,228,2150440,2150452,106,12,13,12235,107,124,1387,False,True,40,0.3115,0.2639,1.0,0.0087,1.0,0.9231,0.5,2.0253,1.0792,1.0792,0.0,-0.0983,0.2583,Other_Faults
1299,1306,336968,336982,54,9,14,6167,106,127,1358,True,False,100,0.0766,0.449,0.5,0.0052,0.7778,1.0,1.0,1.7324,0.8451,1.1461,0.5,-0.1078,0.204,Other_Faults
213,227,9496251,9496258,56,16,8,7105,118,140,1360,True,False,100,0.3132,0.4286,0.5,0.0103,0.875,0.875,0.0,1.7482,1.1461,0.8451,-0.5,-0.0088,0.204,Other_Faults
209,259,9649727,9649771,1182,87,71,130201,96,127,1360,True,False,100,0.3074,0.4627,0.88,0.0368,0.5747,0.6197,0.0,3.0726,1.699,1.6435,-0.12,-0.1394,1.0,Other_Faults
1039,1048,1338444,1338453,66,10,9,7683,101,130,1362,True,False,120,0.4611,0.1852,1.0,0.0066,0.9,1.0,0.5,1.8195,0.9542,0.9542,0.0,-0.0905,0.1862,Other_Faults
779,803,1689276,1689652,4758,307,377,517021,42,143,1364,True,False,120,0.8226,0.4727,0.0638,0.0176,0.0782,0.9973,1.0,3.6774,1.3802,2.5752,0.9362,-0.1511,1.0,Other_Faults
1245,1254,1779008,1779024,84,13,16,9791,104,130,1362,True,False,120,0.1586,0.4167,0.5625,0.0066,0.6923,1.0,1.0,1.9243,0.9542,1.2041,0.4375,-0.0894,0.2583,Other_Faults
1206,1216,1802452,1802460,67,11,8,7164,92,124,1362,True,False,120,0.2144,0.1625,0.8,0.0073,0.9091,1.0,0.0,1.8261,1.0,0.9031,-0.2,-0.1646,0.1852,Other_Faults
927,936,1971777,1971784,35,10,8,4277,117,127,1356,False,True,50,0.6195,0.4444,0.7778,0.0066,0.9,0.875,0.0,1.5441,0.9542,0.8451,-0.2222,-0.0453,0.1687,Other_Faults
1023,1033,403757,403767,53,14,11,4834,79,116,1358,True,False,300,0.4787,0.47,1.0,0.0074,0.7143,0.9091,0.5,1.7243,1.0,1.0,0.0,-0.2874,0.2061,Other_Faults
375,388,428222,428235,59,20,15,5791,87,126,1360,True,False,300,0.5515,0.6509,1.0,0.0096,0.65,0.8667,0.5,1.7708,1.1139,1.1139,0.0,-0.2332,0.2914,Other_Faults
980,992,508236,508253,74,22,18,6859,80,116,1358,True,False,300,0.539,0.6373,0.7059,0.0088,0.5454,0.9444,1.0,1.8692,1.0792,1.2305,0.2941,-0.2759,0.3419,Other_Faults
1146,1162,581539,581546,74,19,12,6481,79,103,1358,True,False,300,0.2887,0.3393,0.4375,0.0118,0.8421,0.5833,0.0,1.8692,1.2041,0.8451,-0.5625,-0.3158,0.2195,Other_Faults
1122,1133,828904,828914,68,14,10,6049,77,101,1360,True,False,300,0.3338,0.3818,0.9091,0.0081,0.7857,1.0,0.0,1.8325,1.0414,1.0,-0.0909,-0.305,0.2173,Other_Faults
1089,1098,902188,902203,73,12,16,6996,80,124,1360,True,False,300,0.3853,0.4593,0.6,0.0066,0.75,0.9375,1.0,1.8633,0.9542,1.1761,0.4,-0.2513,0.2469,Other_Faults
1033,1045,938565,938574,62,17,10,6165,87,111,1360,True,False,300,0.4632,0.4259,0.75,0.0088,0.7059,0.9,0.0,1.7924,1.0792,0.9542,-0.25,-0.2232,0.215,Other_Faults
1057,1066,945549,945557,52,11,8,5035,81,126,1360,True,False,300,0.4324,0.2778,0.8889,0.0066,0.8182,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.2435,0.1773,Other_Faults
1036,1054,960191,960202,61,30,17,6116,86,124,1360,True,False,300,0.45,0.6919,0.6111,0.0132,0.6,0.6471,0.0,1.7853,1.2553,1.0414,-0.3889,-0.2167,0.3329,Other_Faults
1085,1103,975066,975076,96,25,16,9265,86,126,1358,True,False,300,0.3756,0.4667,0.5556,0.0132,0.72,0.625,0.0,1.9823,1.2553,1.0,-0.4444,-0.246,0.3068,Other_Faults
309,322,1314894,1314902,61,14,10,6886,102,123,1623,True,False,100,0.3808,0.4135,0.6154,0.008,0.9286,0.8,0.0,1.7853,1.1139,0.9031,-0.3846,-0.1181,0.2105,Other_Faults
24,44,1953869,1953891,240,25,22,29699,107,140,1356,True,False,120,0.0354,0.4545,0.9091,0.0148,0.8,1.0,1.0,2.3802,1.301,1.3424,0.0909,-0.0332,0.7147,Other_Faults
1531,1544,1191636,1191659,220,18,24,20121,52,125,1686,True,False,143,0.1684,0.2642,0.5652,0.0077,0.7222,0.9583,1.0,2.3424,1.1139,1.3617,0.4348,-0.2855,0.4946,Other_Faults
1188,1202,142256,142260,34,14,5,4385,121,143,1366,False,True,60,0.2401,0.3929,0.2857,0.0103,1.0,0.8,0.0,1.5315,1.1461,0.6021,-0.7143,0.0076,0.1622,Other_Faults
971,980,74495,74519,148,19,24,16771,101,133,1362,False,True,175,0.5609,0.3148,0.375,0.0066,0.4737,1.0,1.0,2.1703,0.9542,1.3802,0.625,-0.1147,0.3601,Other_Faults
